,name,artist,category
2115,Like A Champion,Selena Gomez,4
2116,Look At Her Now,Selena Gomez,0
2117,Lose You To Love Me,Selena Gomez,0
2118,Love Will Remember,Selena Gomez,1
2119,Love You Like A Love Song,Selena Gomez,2
2120,Me & The Rhythm,Selena Gomez,2
2121,More1,Selena Gomez,4
2122,Naturally,Selena Gomez,4
2123,Nobody,Selena Gomez,0
2124,Perfect,Selena Gomez,0
2125,Rare,Selena Gomez,2
2126,Revival,Selena Gomez,2
2127,Ring,Selena Gomez,2
2128,Rise,Selena Gomez,4
2129,Same Old Love,Selena Gomez,2
2130,Save The Day,Selena Gomez,2
2131,Slow Down,Selena Gomez,2
2132,Sober1,Selena Gomez,2
2133,Souvenir,Selena Gomez,2
2134,Stars Dance,Selena Gomez,2
2135,The Heart Wants What It Wants,Selena Gomez,2
2136,Who Says,Selena Gomez,2
2137,7 Things,Miley Cyrus,2
2138,Adore You,Miley Cyrus,2
2139,Angels Like You,Miley Cyrus,2
2140,As I Am,Miley Cyrus,4
2141,Bad Karma (feat. Joan Jett),Miley Cyrus,2
2142,Bad Mood,Miley Cyrus,0
2143,Bang Me Box,Miley Cyrus,2
2144,Bottom Of The Ocean,Miley Cyrus,3
2145,Breakout,Miley Cyrus,0
2146,Can't Be Tamed,Miley Cyrus,4
2147,Clear,Miley Cyrus,2
2148,Cyrus Skies,Miley Cyrus,3
2149,Dooo It!,Miley Cyrus,0
2150,Drive1,Miley Cyrus,0
2151,East Northumberland High,Miley Cyrus,2
2152,Every Rose Has Its Thorn,Miley Cyrus,0
2153,Fly On The Wall,Miley Cyrus,4
2154,Forgiveness And Love,Miley Cyrus,2
2155,Full Circle,Miley Cyrus,4
2156,Fweaky,Miley Cyrus,3
2157,Goodbye,Miley Cyrus,0
2158,Hate Me,Miley Cyrus,2
2159,High,Miley Cyrus,2
2160,Hovering,Miley Cyrus,0
2161,I Forgive Yiew,Miley Cyrus,0
2162,I Get So Scared,Miley Cyrus,0
2163,I Miss You1,Miley Cyrus,4
2164,Inspired,Miley Cyrus,0
2165,Karen Don't Be Sad,Miley Cyrus,2
2166,Let's Dance,Miley Cyrus,2
2167,Liberty Walk,Miley Cyrus,4
2168,Lighter,Miley Cyrus,0
2169,Love Someone,Miley Cyrus,2
2170,Malibu,Miley Cyrus,0
2171,Maybe You're Right,Miley Cyrus,2
2172,Midnight Sky,Miley Cyrus,2
2173,Miss You So Much,Miley Cyrus,3
2174,My Heart Beats For Love,Miley Cyrus,2
2175,Never Be Me,Miley Cyrus,0
2176,Obsessed,Miley Cyrus,0
2177,On My Own,Miley Cyrus,2
2178,Party In The U.S.A.,Miley Cyrus,2
2179,Permanent December,Miley Cyrus,4
2180,Plastic Hearts,Miley Cyrus,0
2181,Prisoner (feat. Dua Lipa),Miley Cyrus,2
2182,Robot,Miley Cyrus,0
2183,Scars,Miley Cyrus,4
2184,See You Again,Miley Cyrus,4
2185,She's Not Him,Miley Cyrus,3
2186,Simple Song,Miley Cyrus,0
2187,Someday,Miley Cyrus,4
2188,Someone Else,Miley Cyrus,0
2189,Something About Space Dude,Miley Cyrus,3
2190,Space Bootz,Miley Cyrus,2
2191,Start All Over,Miley Cyrus,4
2192,Stay,Miley Cyrus,0
2193,Take Me Along,Miley Cyrus,2
2194,Talk Is Cheap,Miley Cyrus,4
2195,The Climb,Miley Cyrus,0
2196,The Driveway,Miley Cyrus,4
2197,The Time Of Our Lives,Miley Cyrus,0
2198,These Four Walls,Miley Cyrus,0
2199,Thinkin',Miley Cyrus,2
2200,Two More Lonely People,Miley Cyrus,2
2201,Wake Up America,Miley Cyrus,4
2202,We Can't Stop,Miley Cyrus,2
2203,Week Without You,Miley Cyrus,2
2204,When I Look At You,Miley Cyrus,0
2205,Who Owns My Heart,Miley Cyrus,0
2206,Wrecking Ball,Miley Cyrus,0
2207,Younger Now,Miley Cyrus,4
2208,I Can't Fall in Love Without You,Zara Larsson,0
2209,I Would Like,Zara Larsson,0
2210,Lush Life,Zara Larsson,2
2211,Never Forget You,Zara Larsson,0
2212,One Mississippi,Zara Larsson,0
2213,Only You,Zara Larsson,0
2214,Ruin My Life,Zara Larsson,2
2215,"She's Not Me, Pt. 1 & 2",Zara Larsson,3
2216,Uncover,Zara Larsson,3
2217,A Cup Of Coffee,Katy Perry,2
2218,Bigger Than Me,Katy Perry,2
2219,Birthday1,Katy Perry,2
2220,By The Grace Of God,Katy Perry,0
2221,California Gurls,Katy Perry,2
2222,Chained To The Rhythm,Katy Perry,2
2223,Champagne Problems,Katy Perry,2
2224,Choose Your Battles,Katy Perry,2
2225,Circle The Drain,Katy Perry,2
2226,Cry About It Later,Katy Perry,2
2227,Daisies,Katy Perry,0
2228,Dark Horse,Katy Perry,0
2229,Double Rainbow,Katy Perry,2
2230,Dressin' Up,Katy Perry,2
2231,Fingerprints,Katy Perry,4
2232,Firework,Katy Perry,2
2233,Ghost1,Katy Perry,0
2234,Harleys In Hawaii,Katy Perry,2
2235,Hey Hey Hey,Katy Perry,2
2236,Hot N Cold,Katy Perry,2
2237,Hummingbird Heartbeat,Katy Perry,4
2238,I Kissed A Girl,Katy Perry,2
2239,I Think I'm Ready,Katy Perry,0
2240,I'm Still Breathing,Katy Perry,0
2241,If We Ever Meet Again,Katy Perry,0
2242,If You Can Afford Me,Katy Perry,4
2243,Into Me You See,Katy Perry,0
2244,It Takes Two,Katy Perry,2
2245,Last Friday Night (T.G.I.F.),Katy Perry,2
2246,Legendary Lovers,Katy Perry,2
2247,Lost,Katy Perry,0
2248,Love Me,Katy Perry,0
2249,Mannequin,Katy Perry,4
2250,Mind Maze,Katy Perry,0
2251,Miss You More,Katy Perry,0
2252,Never Really Over,Katy Perry,4
2253,Not Like The Movies,Katy Perry,0
2254,Not the End of the World,Katy Perry,0
2255,One Of The Boys,Katy Perry,4
2256,Only Love,Katy Perry,0
2257,Part Of Me,Katy Perry,4
2258,Peacock,Katy Perry,2
2259,Pearl,Katy Perry,0
2260,Pendulum,Katy Perry,2
2261,Resilient,Katy Perry,0
2262,Roar,Katy Perry,2
2263,Roulette,Katy Perry,2
2264,Save As Draft,Katy Perry,0
2265,Self Inflicted,Katy Perry,4
2266,Smile,Katy Perry,4
2267,Teary Eyes,Katy Perry,2
2268,Teenage Dream,Katy Perry,2
2269,The One That Got Away,Katy Perry,2
2270,Thinking Of You,Katy Perry,0
2271,This Is How We Do,Katy Perry,2
2272,This Moment,Katy Perry,2
2273,Tucked,Katy Perry,2
2274,Unconditionally,Katy Perry,0
2275,Ur So Gay,Katy Perry,2
2276,Walking On Air,Katy Perry,4
2277,What Makes A Woman,Katy Perry,3
2278,Who Am I Living For?,Katy Perry,2
2279,Wide Awake,Katy Perry,0
2280,Witness,Katy Perry,0
2281,A Million Miles Away,Rihanna,0
2282,California King Bed,Rihanna,0
2283,Close To You,Rihanna,3
2284,Cold Case Love,Rihanna,3
2285,Cry,Rihanna,2
2286,Desperado,Rihanna,2
2287,Diamonds,Rihanna,2
2288,Disturbia,Rihanna,2
2289,Don't Stop The Music,Rihanna,2
2290,Drunk On Love,Rihanna,2
2291,Fading,Rihanna,2
2292,Farewell,Rihanna,2
2293,Final Goodbye,Rihanna,0
2294,Fire Bomb,Rihanna,4
2295,Fool In Love,Rihanna,2
2296,G4L,Rihanna,0
2297,Good Girl Gone Bad,Rihanna,2
2298,Half Of Me,Rihanna,0
2299,Hard,Rihanna,0
2300,Hate That I Love You,Rihanna,2
2301,Higher,Rihanna,0
2302,If It's Lovin' That You Want,Rihanna,2
2303,James Joint,Rihanna,0
2304,Kiss It Better,Rihanna,2
2305,Love On The Brain,Rihanna,0
2306,Love Without Tragedy / Mother Mary,Rihanna,0
2307,Loveeeeeee Song,Rihanna,2
2308,Man Down,Rihanna,4
2309,Music Of The Sun,Rihanna,0
2310,Needed Me,Rihanna,0
2311,Never Ending,Rihanna,3
2312,No Love Allowed,Rihanna,3
2313,Only Girl (In The World),Rihanna,2
2314,Question Existing,Rihanna,0
2315,Rehab,Rihanna,2
2316,Rude Boy,Rihanna,0
2317,Russian Roulette,Rihanna,3
2318,Shut Up And Drive,Rihanna,2
2319,Skin,Rihanna,0
2320,Stay1,Rihanna,0
2321,Take A Bow,Rihanna,0
2322,Talk That Talk,Rihanna,2
2323,Te Amo,Rihanna,0
2324,Umbrella,Rihanna,0
2325,Unfaithful,Rihanna,0
2326,Wait Your Turn,Rihanna,0
2327,Watch n' Learn,Rihanna,0
2328,We Found Love,Rihanna,2
2329,What Now,Rihanna,0
2330,What's My Name?,Rihanna,2
2331,Where Have You Been,Rihanna,2
2332,You Da One,Rihanna,2
2333,1000 Doves,Lady Gaga,2
2334,911,Lady Gaga,2
2335,Alejandro,Lady Gaga,2
2336,Alice,Lady Gaga,2
2337,Always Remember Us This Way,Lady Gaga,0
2338,Americano,Lady Gaga,2
2339,Angel Down,Lady Gaga,3
2340,Angel Down - Work Tape,Lady Gaga,0
2341,Applause,Lady Gaga,2
2342,Babylon,Lady Gaga,2
2343,Bad Kids,Lady Gaga,2
2344,Bad Romance,Lady Gaga,2
2345,"Beautiful, Dirty, Rich",Lady Gaga,2
2346,Before I Cry,Lady Gaga,0
2347,Bloody Mary,Lady Gaga,2
2348,Born This Way,Lady Gaga,2
2349,Boys Boys Boys,Lady Gaga,2
2350,Brown Eyes,Lady Gaga,0
2351,Come To Mama,Lady Gaga,4
2352,Dance In The Dark,Lady Gaga,2
2353,Dancin' In Circles,Lady Gaga,0
2354,Diamond Heart,Lady Gaga,2
2355,Donatella,Lady Gaga,2
2356,Dope,Lady Gaga,0
2357,"Eh, Eh (Nothing Else I Can Say)",Lady Gaga,0
2358,Electric Chapel,Lady Gaga,4
2359,Enigma,Lady Gaga,2
2360,Fashion Of His Love,Lady Gaga,1
2361,Fashion!,Lady Gaga,2
2362,Free Woman,Lady Gaga,2
2363,Fun Tonight,Lady Gaga,4
2364,Government Hooker,Lady Gaga,2
2365,Grigio Girls,Lady Gaga,0
2366,Gypsy,Lady Gaga,0
2367,Hair,Lady Gaga,4
2368,Heal Me,Lady Gaga,2
2369,Heavy Metal Lover,Lady Gaga,0
2370,Highway Unicorn (Road To Love),Lady Gaga,2
2371,I Like It Rough,Lady Gaga,2
2372,Is That Alright?,Lady Gaga,0
2373,Joanne,Lady Gaga,0
2374,John Wayne,Lady Gaga,2
2375,Judas,Lady Gaga,4
2376,Just Another Day,Lady Gaga,0
2377,Just Dance,Lady Gaga,2
2378,La Vie En Rose,Lady Gaga,3
2379,Look What I Found,Lady Gaga,0
2380,LoveGame,Lady Gaga,2
2381,Lush Life1,Lady Gaga,3
2382,Marry The Night,Lady Gaga,4
2383,Mary Jane Holland,Lady Gaga,1
2384,Million Reasons,Lady Gaga,0
2385,Monster,Lady Gaga,2
2386,Music To My Eyes,Lady Gaga,0
2387,Paparazzi,Lady Gaga,2
2388,Paper Gangsta,Lady Gaga,2
2389,Perfect Illusion,Lady Gaga,4
2390,Plastic Doll,Lady Gaga,2
2391,Poker Face,Lady Gaga,2
2392,Rain On Me (with Ariana Grande),Lady Gaga,2
2393,Replay,Lady Gaga,2
2394,ScheiBe,Lady Gaga,1
2395,Sexxx Dreams,Lady Gaga,2
2396,Shallow,Lady Gaga,0
2397,Sine From Above (with Elton John),Lady Gaga,2
2398,Sinner's Prayer,Lady Gaga,2
2399,So Happy I Could Die,Lady Gaga,2
2400,Speechless,Lady Gaga,0
2401,Stupid Love,Lady Gaga,2
2402,Summerboy,Lady Gaga,2
2403,Teeth,Lady Gaga,2
2404,Telephone,Lady Gaga,2
2405,The Edge Of Glory,Lady Gaga,2
2406,The Queen,Lady Gaga,4
2407,Venus,Lady Gaga,2
2408,You And I,Lady Gaga,0
2409,"1 step forward, 3 steps back",Olivia Rodrigo,0
2410,brutal,Olivia Rodrigo,0
2411,deja vu,Olivia Rodrigo,0
2412,drivers license,Olivia Rodrigo,0
2413,enough for you,Olivia Rodrigo,3
2414,favorite crime,Olivia Rodrigo,0
2415,good 4 u,Olivia Rodrigo,0
2416,happier,Olivia Rodrigo,0
2417,hope ur ok,Olivia Rodrigo,3
2418,"jealousy, jealousy",Olivia Rodrigo,0
2419,traitor,Olivia Rodrigo,3
2420,1000 Hands,Fifth Harmony,3
2421,Angel,Fifth Harmony,0
2422,Better Together,Fifth Harmony,0
2423,Big Bad Wolf,Fifth Harmony,2
2424,Body Rock,Fifth Harmony,2
2425,Bridges,Fifth Harmony,2
2426,Deliver,Fifth Harmony,2
2427,Don't Say You Love Me,Fifth Harmony,2
2428,Don't Wanna Dance Alone,Fifth Harmony,2
2429,Dope1,Fifth Harmony,2
2430,Everlasting Love,Fifth Harmony,2
2431,Going Nowhere,Fifth Harmony,0
2432,Gonna Get Better,Fifth Harmony,2
2433,He Like That,Fifth Harmony,0
2434,I Lied,Fifth Harmony,2
2435,Leave My Heart Out Of This,Fifth Harmony,0
2436,Lonely Night,Fifth Harmony,0
2437,Me & My Girls,Fifth Harmony,4
2438,Messy,Fifth Harmony,2
2439,Miss Movin' On,Fifth Harmony,2
2440,No Way,Fifth Harmony,2
2441,Reflection,Fifth Harmony,0
2442,Sauced Up,Fifth Harmony,2
2443,Scared of Happy,Fifth Harmony,2
2444,Sledgehammer,Fifth Harmony,2
2445,Squeeze,Fifth Harmony,2
2446,Suga Mama,Fifth Harmony,0
2447,That's My Girl,Fifth Harmony,0
2448,The Life,Fifth Harmony,2
2449,This is How We Roll,Fifth Harmony,0
2450,Top Down,Fifth Harmony,2
2451,We Know,Fifth Harmony,3
2452,Who Are You,Fifth Harmony,0
2453,Worth It,Fifth Harmony,2
2454,Write On Me,Fifth Harmony,0
2455,13 Beaches,Lana del Rey,0
2456,24,Lana del Rey,3
2457,American,Lana del Rey,0
2458,Arcadia,Lana del Rey,3
2459,Art Deco,Lana del Rey,0
2460,Bartender,Lana del Rey,3
2461,Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana del Rey,0
2462,Bel Air,Lana del Rey,3
2463,Black Beauty,Lana del Rey,0
2464,Blue Jeans,Lana del Rey,2
2465,Blue Velvet,Lana del Rey,3
2466,Body Electric,Lana del Rey,0
2467,Born To Die,Lana del Rey,2
2468,Brooklyn Baby,Lana del Rey,2
2469,California,Lana del Rey,0
2470,Carmen,Lana del Rey,3
2471,Change,Lana del Rey,3
2472,Chemtrails Over The Country Club,Lana del Rey,0
2473,Cherry,Lana del Rey,3
2474,Cherry Blossom,Lana del Rey,3
2475,Cinnamon Girl,Lana del Rey,3
2476,Coachella - Woodstock In My Mind,Lana del Rey,0
2477,Cola,Lana del Rey,3
2478,Cruel World,Lana del Rey,0
2479,Dark But Just A Game,Lana del Rey,3
2480,Dark Paradise,Lana del Rey,0
2481,Diet Mountain Dew,Lana del Rey,2
2482,Doin' Time,Lana del Rey,3
2483,Don't Let Me Be Misunderstood,Lana del Rey,3
2484,Flipside,Lana del Rey,0
2485,Florida Kilos,Lana del Rey,0
2486,Freak,Lana del Rey,3
2487,Fuck it I love you,Lana del Rey,0
2488,Fucked My Way Up To The Top,Lana del Rey,0
2489,Get Free,Lana del Rey,0
2490,God Bless America - And All The Beautiful Women In It,Lana del Rey,2
2491,God Knows I Tried,Lana del Rey,3
2492,Gods & Monsters,Lana del Rey,0
2493,Groupie Love (feat. A$AP Rocky),Lana del Rey,0
2494,Guns And Roses,Lana del Rey,3
2495,Happiness is a butterfly,Lana del Rey,3
2496,Heroin,Lana del Rey,0
2497,High By The Beach,Lana del Rey,3
2498,Honeymoon,Lana del Rey,3
2499,hope is a dangerous thing for a woman like me to have - but I have it,Lana del Rey,3
2500,How to disappear,Lana del Rey,3
2501,If You Lie Down With Me,Lana del Rey,0
2502,In My Feelings,Lana del Rey,2
2503,Let Me Love You Like A Woman,Lana del Rey,3
2504,Lolita,Lana del Rey,4
2505,Love,Lana del Rey,3
2506,Love song,Lana del Rey,3
2507,Lucky Ones,Lana del Rey,0
2508,Lust For Life (with The Weeknd),Lana del Rey,3
2509,Mariners Apartment Complex,Lana del Rey,3
2510,Million Dollar Man,Lana del Rey,2
2511,Money Power Glory,Lana del Rey,0
2512,Music To Watch Boys To,Lana del Rey,0
2513,National Anthem,Lana del Rey,2
2514,Nectar Of The Gods,Lana del Rey,3
2515,Norman fucking Rockwell,Lana del Rey,3
2516,Off To The Races,Lana del Rey,0
2517,Old Money,Lana del Rey,3
2518,Pretty When You Cry,Lana del Rey,0
2519,Radio1,Lana del Rey,2
2520,Religion,Lana del Rey,0
2521,Ride,Lana del Rey,2
2522,Sad Girl,Lana del Rey,0
2523,Salvatore,Lana del Rey,0
2524,Shades Of Cool,Lana del Rey,0
2525,Summertime Sadness,Lana del Rey,2
2526,Swan Song,Lana del Rey,3
2527,Terrence Loves You,Lana del Rey,3
2528,The Blackest Day,Lana del Rey,0
2529,The greatest,Lana del Rey,3
2530,The Next Best American Record,Lana del Rey,0
2531,The Other Woman,Lana del Rey,3
2532,This Is What Makes Us Girls,Lana del Rey,4
2533,Tulsa Jesus Freak,Lana del Rey,3
2534,Ultraviolence,Lana del Rey,3
2535,Venice Bitch,Lana del Rey,3
2536,Video Games,Lana del Rey,3
2537,West Coast,Lana del Rey,0
2538,When The World Was At War We Kept Dancing,Lana del Rey,0
2539,White Dress,Lana del Rey,3
2540,White Mustang,Lana del Rey,0
2541,Wild At Heart,Lana del Rey,3
2542,Wildflower Wildfire,Lana del Rey,0
2543,Without You,Lana del Rey,0
2544,Yayo,Lana del Rey,3
2545,Yosemite,Lana del Rey,3
2546,24K Magic,Bruno Mars,2
2547,Calling All My Lovelies,Bruno Mars,0
2548,Chunky,Bruno Mars,0
2549,Count on Me,Bruno Mars,0
2550,Gorilla,Bruno Mars,0
2551,Grenade,Bruno Mars,2
2552,If I Knew,Bruno Mars,0
2553,Just the Way You Are,Bruno Mars,2
2554,Leave The Door Open,Bruno Mars,0
2555,Locked out of Heaven,Bruno Mars,0
2556,Marry You,Bruno Mars,0
2557,Moonshine,Bruno Mars,2
2558,Natalie,Bruno Mars,2
2559,Our First Time,Bruno Mars,0
2560,Runaway Baby,Bruno Mars,0
2561,Straight up & Down,Bruno Mars,0
2562,Talking to the Moon,Bruno Mars,0
2563,That's What I Like,Bruno Mars,2
2564,The Lazy Song,Bruno Mars,0
2565,Too Good to Say Goodbye,Bruno Mars,2
2566,Treasure,Bruno Mars,2
2567,Versace on the Floor,Bruno Mars,0
2568,When I Was Your Man,Bruno Mars,3
2569,Young Girls,Bruno Mars,2
2570,Another One,Sam Smith,0
2571,"Baby, You Make Me Crazy",Sam Smith,0
2572,Breaking Hearts,Sam Smith,3
2573,Burning,Sam Smith,0
2574,Dancing With A Stranger (with Normani),Sam Smith,2
2575,Diamonds,Sam Smith,2
2576,Drowning Shadows,Sam Smith,3
2577,Fire On Fire,Sam Smith,0
2578,Forgive Myself,Sam Smith,0
2579,Good Thing,Sam Smith,0
2580,How Do You Sleep?,Sam Smith,0
2581,I'm Not The Only One,Sam Smith,2
2582,I'm Ready (with Demi Lovato),Sam Smith,0
2583,I've Told You Now,Sam Smith,0
2584,Kids Again,Sam Smith,0
2585,La La La,Sam Smith,2
2586,Lay Me Down,Sam Smith,0
2587,Leave Your Lover,Sam Smith,3
2588,Life Support,Sam Smith,0
2589,Like I Can,Sam Smith,2
2590,Make It To Me,Sam Smith,0
2591,Midnight Train,Sam Smith,2
2592,Money On My Mind,Sam Smith,2
2593,My Oasis (feat. Burna Boy),Sam Smith,0
2594,Nirvana,Sam Smith,3
2595,No Peace,Sam Smith,0
2596,Not In That Way,Sam Smith,3
2597,Nothing Left For You,Sam Smith,0
2598,Omen,Sam Smith,3
2599,One Last Song,Sam Smith,2
2600,Palace,Sam Smith,3
2601,Pray,Sam Smith,3
2602,Say It First,Sam Smith,0
2603,Scars,Sam Smith,3
2604,Stay With Me,Sam Smith,3
2605,To Die For,Sam Smith,0
2606,Too Good At Goodbyes,Sam Smith,0
2607,Young,Sam Smith,0
2608,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,2
2609,Afire Love,Ed Sheeran,2
2610,All of the Stars,Ed Sheeran,2
2611,Antisocial (with Travis Scott),Ed Sheeran,0
2612,Autumn Leaves,Ed Sheeran,3
2613,Bad Habits,Ed Sheeran,2
2614,Barcelona,Ed Sheeran,2
2615,Be Like You,Ed Sheeran,0
2616,Best Part of Me (feat. YEBBA),Ed Sheeran,3
2617,Bibia Be Ye Ye,Ed Sheeran,2
2618,Bloodstream,Ed Sheeran,3
2619,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,2
2620,Castle on the Hill,Ed Sheeran,4
2621,Cold Coffee,Ed Sheeran,2
2622,Collide,Ed Sheeran,2
2623,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,2
2624,Dive,Ed Sheeran,0
2625,Don't,Ed Sheeran,2
2626,Drunk,Ed Sheeran,3
2627,English Rose,Ed Sheeran,2
2628,Eraser,Ed Sheeran,2
2629,Even My Dad Does Sometimes,Ed Sheeran,0
2630,Fall,Ed Sheeran,3
2631,Feels (feat. Young Thug & J Hus),Ed Sheeran,2
2632,Fire Alarms,Ed Sheeran,0
2633,Firefly,Ed Sheeran,0
2634,Galway Girl,Ed Sheeran,2
2635,Give Me Love,Ed Sheeran,0
2636,Gold Rush,Ed Sheeran,3
2637,Grade 8,Ed Sheeran,3
2638,Happier,Ed Sheeran,3
2639,Hearts Don't Break Around Here,Ed Sheeran,0
2640,Homeless,Ed Sheeran,2
2641,How Would You Feel (Paean),Ed Sheeran,0
2642,I Don't Care (with Justin Bieber),Ed Sheeran,2
2643,I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,2
2644,I See Fire,Ed Sheeran,3
2645,I'm a Mess,Ed Sheeran,0
2646,Kiss Me,Ed Sheeran,3
2647,Leave Your Life,Ed Sheeran,2
2648,Lego House,Ed Sheeran,0
2649,Let It Out,Ed Sheeran,2
2650,Little Bird,Ed Sheeran,0
2651,Love In Slow Motion,Ed Sheeran,3
2652,Make It Rain,Ed Sheeran,0
2653,Nancy Mulligan,Ed Sheeran,2
2654,New Man,Ed Sheeran,2
2655,New York,Ed Sheeran,0
2656,Nina,Ed Sheeran,2
2657,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,2
2658,One,Ed Sheeran,3
2659,One Night,Ed Sheeran,4
2660,Overpass Graffiti,Ed Sheeran,0
2661,Perfect,Ed Sheeran,0
2662,Photograph,Ed Sheeran,0
2663,Put It All on Me (feat. Ella Mai),Ed Sheeran,0
2664,Remember The Name (feat. Eminem & 50 Cent),Ed Sheeran,2
2665,Runaway,Ed Sheeran,0
2666,Sandman,Ed Sheeran,0
2667,Save Myself,Ed Sheeran,3
2668,Shape of You,Ed Sheeran,0
2669,She,Ed Sheeran,0
2670,Shirtsleeves,Ed Sheeran,2
2671,Shivers,Ed Sheeran,2
2672,Sing,Ed Sheeran,2
2673,Small Bump,Ed Sheeran,3
2674,So,Ed Sheeran,0
2675,Sofa,Ed Sheeran,2
2676,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,2
2677,Sunburn,Ed Sheeran,3
2678,Supermarket Flowers,Ed Sheeran,3
2679,Take It Back,Ed Sheeran,2
2680,Take Me Back to London (feat. Stormzy),Ed Sheeran,2
2681,Tenerife Sea,Ed Sheeran,0
2682,The A Team,Ed Sheeran,0
2683,The City,Ed Sheeran,3
2684,The Joker And The Queen,Ed Sheeran,0
2685,The Man,Ed Sheeran,2
2686,Thinking out Loud,Ed Sheeran,0
2687,This,Ed Sheeran,0
2688,Tides,Ed Sheeran,2
2689,Touch and Go,Ed Sheeran,2
2690,Visiting Hours,Ed Sheeran,0
2691,Wake Me Up,Ed Sheeran,3
2692,Way To Break My Heart (feat. Skrillex),Ed Sheeran,0
2693,What Do I Know?,Ed Sheeran,2
2694,Where We Land,Ed Sheeran,0
2695,"You Need Me, I Don't Need You",Ed Sheeran,3
2696,2 Much,Justin Bieber,0
2697,All Around The World,Justin Bieber,2
2698,All I Want For Christmas Is You (SuperFestive!),Justin Bieber,4
2699,All I Want Is You,Justin Bieber,3
2700,All That Matters,Justin Bieber,0
2701,Anyone,Justin Bieber,0
2702,As Long As You Love Me,Justin Bieber,4
2703,Baby,Justin Bieber,4
2704,Backpack,Justin Bieber,2
2705,Bad Day,Justin Bieber,2
2706,Be Alright,Justin Bieber,0
2707,Been You,Justin Bieber,2
2708,Believe,Justin Bieber,4
2709,Born To Be Somebody,Justin Bieber,2
2710,Boyfriend,Justin Bieber,2
2711,Catching Feelings,Justin Bieber,3
2712,Change Me,Justin Bieber,0
2713,Changes,Justin Bieber,3
2714,Children,Justin Bieber,4
2715,Christmas Love,Justin Bieber,0
2716,Common Denominator,Justin Bieber,2
2717,Company,Justin Bieber,2
2718,Die In Your Arms,Justin Bieber,4
2719,Down To Earth,Justin Bieber,2
2720,Eenie Meenie,Justin Bieber,0
2721,Fa La La,Justin Bieber,3
2722,Fall1,Justin Bieber,2
2723,Favorite Girl,Justin Bieber,0
2724,First Dance,Justin Bieber,2
2725,Flatline,Justin Bieber,0
2726,Get Used To It,Justin Bieber,3
2727,Ghost,Justin Bieber,0
2728,Habitual,Justin Bieber,0
2729,Heartbreaker,Justin Bieber,0
2730,Hold On,Justin Bieber,0
2731,Holy (feat. Chance The Rapper),Justin Bieber,3
2732,I Would,Justin Bieber,2
2733,I'll Show You,Justin Bieber,0
2734,Intentions (feat. Quavo),Justin Bieber,0
2735,Life Is Worth Living,Justin Bieber,3
2736,Lifetime,Justin Bieber,0
2737,Lonely (with benny blanco),Justin Bieber,3
2738,Love Me,Justin Bieber,2
2739,Love You Different (feat. BEAM),Justin Bieber,2
2740,Love Yourself,Justin Bieber,0
2741,Maria,Justin Bieber,2
2742,Mark My Words,Justin Bieber,0
2743,Memphis,Justin Bieber,2
2744,Mistletoe,Justin Bieber,0
2745,Never Let You Go,Justin Bieber,2
2746,Never Say Never,Justin Bieber,2
2747,No Pressure,Justin Bieber,0
2748,No Sense,Justin Bieber,0
2749,Nothing Like Us,Justin Bieber,3
2750,Off My Face,Justin Bieber,3
2751,One Less Lonely Girl,Justin Bieber,2
2752,One Life,Justin Bieber,0
2753,One Love,Justin Bieber,0
2754,Overboard,Justin Bieber,0
2755,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2
2756,Pray1,Justin Bieber,0
2757,Purpose,Justin Bieber,0
2758,Recovery,Justin Bieber,0
2759,Right Here,Justin Bieber,2
2760,Runaway Love,Justin Bieber,2
2761,She Don't Like The Lights,Justin Bieber,0
2762,Somebody To Love,Justin Bieber,2
2763,Sorry,Justin Bieber,2
2764,Stuck In The Moment,Justin Bieber,2
2765,Take You,Justin Bieber,2
2766,That Should Be Me,Justin Bieber,0
2767,That's What Love Is,Justin Bieber,0
2768,Thought Of You,Justin Bieber,2
2769,Trust,Justin Bieber,3
2770,U Smile,Justin Bieber,2
2771,Unstable (feat. The Kid LAROI),Justin Bieber,3
2772,Up,Justin Bieber,2
2773,What Do You Mean?,Justin Bieber,2
2774,Where Are You Now?,Justin Bieber,0
2775,Yummy,Justin Bieber,0
2776,Adore You,Harry Styles,2
2777,Canyon Moon,Harry Styles,2
2778,Carolina,Harry Styles,2
2779,Cherry,Harry Styles,3
2780,Ever Since New York,Harry Styles,0
2781,Falling,Harry Styles,0
2782,Fine Line,Harry Styles,0
2783,From the Dining Table,Harry Styles,3
2784,Golden,Harry Styles,4
2785,Kiwi,Harry Styles,4
2786,Lights Up,Harry Styles,2
2787,Meet Me in the Hallway,Harry Styles,0
2788,Only Angel,Harry Styles,2
2789,She1,Harry Styles,0
2790,Sign of the Times,Harry Styles,0
2791,"Sunflower, Vol. 6",Harry Styles,0
2792,Sweet Creature,Harry Styles,3
